SegmentName:,X-coord:,Y-coord:,Z-coord:,Area:,Elasticity:,Thickness:,Radius:,Type:,BC:,Total Nodes:
left_ulnar_artery,239.83,-128.52,820.37,5.37894776228031,400000,0.0018,1.3085,Artery,,
left_ulnar_artery,242.49,-128.92,795.86,4.29905604380089,400000,0.0018,1.1698,Artery,terminal,
left_interosseous_artery,216.98,-72.703,997.22,4.92681929801733,400000,0.0018,1.2523,Artery,,
left_interosseous_artery,221.48,-75.27,992.92,3.59680942909495,400000,0.0018,1.07,Artery,,
left_interosseous_artery,221.79,-81.864,982.86,3.56528068796687,400000,0.0018,1.0653,Artery,,
left_interosseous_artery,223.61,-86.94,970.93,3.08168806241103,400000,0.0018,0.99042,Artery,,
left_interosseous_artery,230.27,-87.378,952.61,2.59600966469159,400000,0.0018,0.90903,Artery,,
left_interosseous_artery,235.35,-89.824,933.64,1.87136895790934,400000,0.0018,0.7718,Artery,,
left_interosseous_artery,236.61,-99.067,911.56,1.2876409495599,400000,0.0018,0.64021,Artery,,
left_interosseous_artery,239.68,-103.58,887.35,1.04520234664625,400000,0.0018,0.5768,Artery,terminal,
right_subclavian_artery,-17.313,-99.947,1347,44.0962183684597,400000,0.0018,3.7465,Artery,,
right_subclavian_artery,-25.978,-95.475,1357,40.4801381272843,400000,0.0018,3.5896,Artery,bifurcation,
right_subclavian_artery,-42.792,-90.317,1353.2,38.4317493454683,400000,0.0018,3.4976,Artery,,
right_subclavian_artery,-59.587,-96.828,1345.6,26.9352916203474,400000,0.0018,2.9281,Artery,,
right_axillary_artery,-80.347,-103.02,1336.4,35.1093367974981,400000,0.0018,3.343,Artery,,
right_axillary_artery,-101.1,-94.143,1326.8,35.0295643458648,400000,0.0018,3.3392,Artery,,
right_axillary_artery,-121.61,-93.751,1318.5,32.668448393701,400000,0.0018,3.2247,Artery,,
right_axillary_artery,-137.73,-88.962,1298.9,30.505113511911,400000,0.0018,3.1161,Artery,,
right_axillary_artery,-146.12,-83.146,1270.4,28.1237384968657,400000,0.0018,2.992,Artery,,
right_axillary_artery,-146.12,-83.146,1270.4,28.1237384968657,400000,0.0018,2.992,Artery,,
right_brachial_artery,-154.73,-79.618,1234.1,33.1483668839228,400000,0.0018,3.2483,Artery,,
right_brachial_artery,-173.52,-75.345,1192.5,28.0579794648389,400000,0.0018,2.9885,Artery,,
right_brachial_artery,-184.42,-79.867,1141.3,22.9157841355524,400000,0.0018,2.7008,Artery,,
right_brachial_artery,-192.22,-86.029,1091.2,18.1257455405223,400000,0.0018,2.402,Artery,,
right_brachial_artery,-203.19,-86.412,1051.1,14.6343519073433,400000,0.0018,2.1583,Artery,,
right_brachial_artery,-215.75,-85.067,1022.2,6.94752662731659,400000,0.0018,1.4871,Artery,bifurcation,
right_radial_artery,-226.26,-89.673,1009.8,10.3833532776033,400000,0.0018,1.818,Artery,,
right_radial_artery,-238.38,-93.325,994.4,9.82673204876187,400000,0.0018,1.7686,Artery,,
right_radial_artery,-250.28,-93.807,975.46,9.19062927976685,400000,0.0018,1.7104,Artery,,
right_radial_artery,-256.71,-89.554,951.39,8.55194930523846,400000,0.0018,1.6499,Artery,,
right_radial_artery,-256.87,-85.373,924.07,7.91132075786667,400000,0.0018,1.5869,Artery,,
right_radial_artery,-260.05,-92.418,894.11,7.11767726463839,400000,0.0018,1.5052,Artery,,
right_radial_artery,-263.5,-102.47,874.44,6.73520281039004,400000,0.0018,1.4642,Artery,,
right_radial_artery,-267.47,-117.73,849.39,6.11624763949647,400000,0.0018,1.3953,Artery,,
right_radial_artery,-271.42,-121.32,820.86,5.28726050634899,400000,0.0018,1.2973,Artery,,
right_radial_artery,-278.36,-119.17,792.27,3.57398751775851,400000,0.0018,1.0666,Artery,terminal,
right_ulnar_artery,-213.84,-80.231,1009.5,10.5093845500874,400000,0.0018,1.829,Artery,,
right_ulnar_artery,-212.95,-78.864,998.52,10.1572830450299,400000,0.0018,1.7981,Artery,bifurcation,
right_ulnar_artery,-212.97,-82.34,987.63,9.84340777964676,400000,0.0018,1.7701,Artery,,
right_ulnar_artery,-213.75,-90.6,974.22,9.37640296310717,400000,0.0018,1.7276,Artery,,
right_ulnar_artery,-214.43,-99.25,950.96,8.72699532931271,400000,0.0018,1.6667,Artery,,
right_ulnar_artery,-215.41,-101.77,925.25,7.9952970374616,400000,0.0018,1.5953,Artery,,
